Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000143	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68947.1	Rhodococcus_erythropolis_aa_ALU72671.1, Rhodococcus_erythropolis_aa_ALU72041.1
OG0000143	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72671.1	Rhodococcus_erythropolis_aa_ALU72041.1
OG0000144	Deinococcus_radiodurans_aa	n0	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01940.1	Deinococcus_radiodurans_aa_UDL01004.1, Deinococcus_radiodurans_aa_UDL01003.1, Deinococcus_radiodurans_aa_UDL01736.1, Deinococcus_radiodurans_aa_UDK99348.1, Deinococcus_radiodurans_aa_UDL01801.1, Deinococcus_radiodurans_aa_UDL01117.1
OG0000144	Deinococcus_radiodurans_aa	n1	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01004.1, Deinococcus_radiodurans_aa_UDL01003.1, Deinococcus_radiodurans_aa_UDL01736.1	Deinococcus_radiodurans_aa_UDK99348.1, Deinococcus_radiodurans_aa_UDL01801.1, Deinococcus_radiodurans_aa_UDL01117.1
OG0000144	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01004.1, Deinococcus_radiodurans_aa_UDL01003.1	Deinococcus_radiodurans_aa_UDL01736.1
OG0000144	Deinococcus_radiodurans_aa	n3	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01004.1	Deinococcus_radiodurans_aa_UDL01003.1
OG0000144	Deinococcus_radiodurans_aa	n4	1.0	Terminal	Deinococcus_radiodurans_aa_UDK99348.1	Deinococcus_radiodurans_aa_UDL01801.1, Deinococcus_radiodurans_aa_UDL01117.1
OG0000144	Deinococcus_radiodurans_aa	n5	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01801.1	Deinococcus_radiodurans_aa_UDL01117.1
OG0000145	Deinococcus_radiodurans_aa	n1	1.0	Terminal	Deinococcus_radiodurans_aa_UDK99477.1	Deinococcus_radiodurans_aa_UDL01156.1, Deinococcus_radiodurans_aa_UDL00178.1
OG0000145	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01156.1	Deinococcus_radiodurans_aa_UDL00178.1
OG0000145	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72515.1	Rhodococcus_erythropolis_aa_ALU69699.1, Rhodococcus_erythropolis_aa_ALU70769.1, Rhodococcus_erythropolis_aa_ALU72313.1
OG0000145	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69699.1	Rhodococcus_erythropolis_aa_ALU70769.1, Rhodococcus_erythropolis_aa_ALU72313.1
OG0000145	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70769.1	Rhodococcus_erythropolis_aa_ALU72313.1
OG0000146	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70500.1, Rhodococcus_erythropolis_aa_ALU69442.1	Rhodococcus_erythropolis_aa_ALU72279.1, Rhodococcus_erythropolis_aa_ALU67710.1, Rhodococcus_erythropolis_aa_ALU68763.1, Rhodococcus_erythropolis_aa_ALU71675.1
OG0000146	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70500.1	Rhodococcus_erythropolis_aa_ALU69442.1
OG0000146	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72279.1, Rhodococcus_erythropolis_aa_ALU67710.1	Rhodococcus_erythropolis_aa_ALU68763.1, Rhodococcus_erythropolis_aa_ALU71675.1
OG0000146	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72279.1	Rhodococcus_erythropolis_aa_ALU67710.1
OG0000146	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68763.1	Rhodococcus_erythropolis_aa_ALU71675.1
OG0000147	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73399.1, Rhodococcus_erythropolis_aa_ALU73453.1, Rhodococcus_erythropolis_aa_ALU73031.1, Rhodococcus_erythropolis_aa_ALU72104.1, Rhodococcus_erythropolis_aa_ALU70326.1	Rhodococcus_erythropolis_aa_ALU71435.1
OG0000147	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73399.1, Rhodococcus_erythropolis_aa_ALU73453.1, Rhodococcus_erythropolis_aa_ALU73031.1, Rhodococcus_erythropolis_aa_ALU72104.1	Rhodococcus_erythropolis_aa_ALU70326.1
OG0000147	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73399.1, Rhodococcus_erythropolis_aa_ALU73453.1, Rhodococcus_erythropolis_aa_ALU73031.1	Rhodococcus_erythropolis_aa_ALU72104.1
OG0000147	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73399.1, Rhodococcus_erythropolis_aa_ALU73453.1	Rhodococcus_erythropolis_aa_ALU73031.1
OG0000147	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73399.1	Rhodococcus_erythropolis_aa_ALU73453.1
OG0000148	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69070.1	Rhodococcus_erythropolis_aa_ALU69477.1, Rhodococcus_erythropolis_aa_ALU73075.1, Rhodococcus_erythropolis_aa_ALU69426.1, Rhodococcus_erythropolis_aa_ALU69124.1, Rhodococcus_erythropolis_aa_ALU68574.1
OG0000148	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69477.1, Rhodococcus_erythropolis_aa_ALU73075.1, Rhodococcus_erythropolis_aa_ALU69426.1, Rhodococcus_erythropolis_aa_ALU69124.1	Rhodococcus_erythropolis_aa_ALU68574.1
OG0000148	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69477.1	Rhodococcus_erythropolis_aa_ALU73075.1, Rhodococcus_erythropolis_aa_ALU69426.1, Rhodococcus_erythropolis_aa_ALU69124.1
OG0000148	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73075.1, Rhodococcus_erythropolis_aa_ALU69426.1	Rhodococcus_erythropolis_aa_ALU69124.1
OG0000148	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73075.1	Rhodococcus_erythropolis_aa_ALU69426.1
OG0000149	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73443.1, Rhodococcus_erythropolis_aa_ALU73423.1, Rhodococcus_erythropolis_aa_ALU73560.1, Rhodococcus_erythropolis_aa_ALU73409.1, Rhodococcus_erythropolis_aa_ALU73481.1	Rhodococcus_erythropolis_aa_ALU73743.1
OG0000149	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73443.1, Rhodococcus_erythropolis_aa_ALU73423.1, Rhodococcus_erythropolis_aa_ALU73560.1, Rhodococcus_erythropolis_aa_ALU73409.1	Rhodococcus_erythropolis_aa_ALU73481.1
OG0000149	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73443.1, Rhodococcus_erythropolis_aa_ALU73423.1, Rhodococcus_erythropolis_aa_ALU73560.1	Rhodococcus_erythropolis_aa_ALU73409.1
OG0000149	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73443.1	Rhodococcus_erythropolis_aa_ALU73423.1, Rhodococcus_erythropolis_aa_ALU73560.1
OG0000149	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73423.1	Rhodococcus_erythropolis_aa_ALU73560.1
OG0000150	Rhodococcus_erythropolis_aa	n0	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69297.1	Rhodococcus_erythropolis_aa_ALU72161.1, Rhodococcus_erythropolis_aa_ALU68608.1, Rhodococcus_erythropolis_aa_ALU67848.1, Rhodococcus_erythropolis_aa_ALU67847.1, Rhodococcus_erythropolis_aa_ALU69149.1, Rhodococcus_erythropolis_aa_ALU73071.1
OG0000150	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72161.1	Rhodococcus_erythropolis_aa_ALU68608.1, Rhodococcus_erythropolis_aa_ALU67848.1, Rhodococcus_erythropolis_aa_ALU67847.1, Rhodococcus_erythropolis_aa_ALU69149.1, Rhodococcus_erythropolis_aa_ALU73071.1
OG0000150	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68608.1	Rhodococcus_erythropolis_aa_ALU67848.1, Rhodococcus_erythropolis_aa_ALU67847.1, Rhodococcus_erythropolis_aa_ALU69149.1, Rhodococcus_erythropolis_aa_ALU73071.1
OG0000150	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU67848.1	Rhodococcus_erythropolis_aa_ALU67847.1, Rhodococcus_erythropolis_aa_ALU69149.1, Rhodococcus_erythropolis_aa_ALU73071.1
OG0000150	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU67847.1	Rhodococcus_erythropolis_aa_ALU69149.1, Rhodococcus_erythropolis_aa_ALU73071.1
OG0000150	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69149.1	Rhodococcus_erythropolis_aa_ALU73071.1
OG0000151	Rhodococcus_erythropolis_aa	n0	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68143.1	Rhodococcus_erythropolis_aa_ALU72835.1, Rhodococcus_erythropolis_aa_ALU71059.1, Rhodococcus_erythropolis_aa_ALU71793.1, Rhodococcus_erythropolis_aa_ALU68980.1, Rhodococcus_erythropolis_aa_ALU71364.1, Rhodococcus_erythropolis_aa_ALU71235.1
OG0000151	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72835.1	Rhodococcus_erythropolis_aa_ALU71059.1, Rhodococcus_erythropolis_aa_ALU71793.1, Rhodococcus_erythropolis_aa_ALU68980.1, Rhodococcus_erythropolis_aa_ALU71364.1, Rhodococcus_erythropolis_aa_ALU71235.1
OG0000151	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71059.1	Rhodococcus_erythropolis_aa_ALU71793.1, Rhodococcus_erythropolis_aa_ALU68980.1, Rhodococcus_erythropolis_aa_ALU71364.1, Rhodococcus_erythropolis_aa_ALU71235.1
OG0000151	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71793.1, Rhodococcus_erythropolis_aa_ALU68980.1	Rhodococcus_erythropolis_aa_ALU71364.1, Rhodococcus_erythropolis_aa_ALU71235.1
OG0000151	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71793.1	Rhodococcus_erythropolis_aa_ALU68980.1
OG0000151	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71364.1	Rhodococcus_erythropolis_aa_ALU71235.1
OG0000152	Rhodococcus_erythropolis_aa	n0	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68146.1	Rhodococcus_erythropolis_aa_ALU71437.1, Rhodococcus_erythropolis_aa_ALU71441.1, Rhodococcus_erythropolis_aa_ALU69632.1, Rhodococcus_erythropolis_aa_ALU68578.1, Rhodococcus_erythropolis_aa_ALU69617.1, Rhodococcus_erythropolis_aa_ALU68228.1
OG0000152	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71437.1, Rhodococcus_erythropolis_aa_ALU71441.1, Rhodococcus_erythropolis_aa_ALU69632.1, Rhodococcus_erythropolis_aa_ALU68578.1, Rhodococcus_erythropolis_aa_ALU69617.1	Rhodococcus_erythropolis_aa_ALU68228.1
OG0000152	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71437.1, Rhodococcus_erythropolis_aa_ALU71441.1	Rhodococcus_erythropolis_aa_ALU69632.1, Rhodococcus_erythropolis_aa_ALU68578.1, Rhodococcus_erythropolis_aa_ALU69617.1
OG0000152	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71437.1	Rhodococcus_erythropolis_aa_ALU71441.1
OG0000152	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69632.1	Rhodococcus_erythropolis_aa_ALU68578.1, Rhodococcus_erythropolis_aa_ALU69617.1
OG0000152	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68578.1	Rhodococcus_erythropolis_aa_ALU69617.1
OG0000153	Rhodococcus_erythropolis_aa	n0	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72260.1	Rhodococcus_erythropolis_aa_ALU69026.1, Rhodococcus_erythropolis_aa_ALU69033.1, Rhodococcus_erythropolis_aa_ALU69032.1, Rhodococcus_erythropolis_aa_ALU69027.1, Rhodococcus_erythropolis_aa_ALU68433.1, Rhodococcus_erythropolis_aa_ALU68432.1
OG0000153	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69026.1, Rhodococcus_erythropolis_aa_ALU69033.1, Rhodococcus_erythropolis_aa_ALU69032.1, Rhodococcus_erythropolis_aa_ALU69027.1	Rhodococcus_erythropolis_aa_ALU68433.1, Rhodococcus_erythropolis_aa_ALU68432.1
OG0000153	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69026.1, Rhodococcus_erythropolis_aa_ALU69033.1	Rhodococcus_erythropolis_aa_ALU69032.1, Rhodococcus_erythropolis_aa_ALU69027.1
OG0000153	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69026.1	Rhodococcus_erythropolis_aa_ALU69033.1
OG0000153	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69032.1	Rhodococcus_erythropolis_aa_ALU69027.1
OG0000153	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68433.1	Rhodococcus_erythropolis_aa_ALU68432.1
OG0000154	Rhodococcus_erythropolis_aa	n0	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68833.1	Rhodococcus_erythropolis_aa_ALU72240.1, Rhodococcus_erythropolis_aa_ALU68476.1, Rhodococcus_erythropolis_aa_ALU69804.1, Rhodococcus_erythropolis_aa_ALU68735.1, Rhodococcus_erythropolis_aa_ALU69189.1, Rhodococcus_erythropolis_aa_ALU70869.1
OG0000154	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72240.1	Rhodococcus_erythropolis_aa_ALU68476.1, Rhodococcus_erythropolis_aa_ALU69804.1, Rhodococcus_erythropolis_aa_ALU68735.1, Rhodococcus_erythropolis_aa_ALU69189.1, Rhodococcus_erythropolis_aa_ALU70869.1
OG0000154	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68476.1, Rhodococcus_erythropolis_aa_ALU69804.1, Rhodococcus_erythropolis_aa_ALU68735.1	Rhodococcus_erythropolis_aa_ALU69189.1, Rhodococcus_erythropolis_aa_ALU70869.1
OG0000154	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68476.1	Rhodococcus_erythropolis_aa_ALU69804.1, Rhodococcus_erythropolis_aa_ALU68735.1
OG0000154	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69804.1	Rhodococcus_erythropolis_aa_ALU68735.1
OG0000154	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69189.1	Rhodococcus_erythropolis_aa_ALU70869.1
OG0000155	Rhodococcus_erythropolis_aa	n0	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71205.1	Rhodococcus_erythropolis_aa_ALU72344.1, Rhodococcus_erythropolis_aa_ALU72345.1, Rhodococcus_erythropolis_aa_ALU72622.1, Rhodococcus_erythropolis_aa_ALU72242.1, Rhodococcus_erythropolis_aa_ALU71735.1, Rhodococcus_erythropolis_aa_ALU72692.1
OG0000155	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72344.1, Rhodococcus_erythropolis_aa_ALU72345.1, Rhodococcus_erythropolis_aa_ALU72622.1, Rhodococcus_erythropolis_aa_ALU72242.1, Rhodococcus_erythropolis_aa_ALU71735.1	Rhodococcus_erythropolis_aa_ALU72692.1
OG0000155	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72344.1, Rhodococcus_erythropolis_aa_ALU72345.1, Rhodococcus_erythropolis_aa_ALU72622.1, Rhodococcus_erythropolis_aa_ALU72242.1	Rhodococcus_erythropolis_aa_ALU71735.1
OG0000155	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72344.1, Rhodococcus_erythropolis_aa_ALU72345.1, Rhodococcus_erythropolis_aa_ALU72622.1	Rhodococcus_erythropolis_aa_ALU72242.1
OG0000155	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72344.1, Rhodococcus_erythropolis_aa_ALU72345.1	Rhodococcus_erythropolis_aa_ALU72622.1
OG0000155	Rhodococcus_erythropolis_aa	n5	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72344.1	Rhodococcus_erythropolis_aa_ALU72345.1
OG0000156	N0	n0	0.6666666666666666	Non-Terminal	Bacillus_subtilis_aa_CAB11856.1, Deinococcus_radiodurans_aa_UDL00170.1, Rhodococcus_erythropolis_aa_ALU67672.1	Bacillus_subtilis_aa_CAB14392.1, Bacillus_subtilis_aa_CAB15443.1, Deinococcus_radiodurans_aa_UDL01566.1
OG0000156	Bacillus_subtilis_aa	n4	1.0	Terminal	Bacillus_subtilis_aa_CAB14392.1	Bacillus_subtilis_aa_CAB15443.1
OG0000157	N0	n0	0.6666666666666666	Non-Terminal	Bacillus_subtilis_aa_CAB13227.1, Rhodococcus_erythropolis_aa_ALU68993.1	Bacillus_subtilis_aa_CAB11958.1, Deinococcus_radiodurans_aa_UDK99614.1, Rhodococcus_erythropolis_aa_ALU68995.1, Rhodococcus_erythropolis_aa_ALU71694.1
OG0000157	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68995.1	Rhodococcus_erythropolis_aa_ALU71694.1
OG0000158	N0	n0	0.6666666666666666	Non-Terminal	Bacillus_subtilis_aa_CAB14349.2, Deinococcus_radiodurans_aa_UDK99723.1	Deinococcus_radiodurans_aa_UDL01120.1, Rhodococcus_erythropolis_aa_ALU68053.1, Bacillus_subtilis_aa_CAB12007.1, Bacillus_subtilis_aa_CAB12801.1
OG0000158	Bacillus_subtilis_aa	n4	1.0	Terminal	Bacillus_subtilis_aa_CAB12007.1	Bacillus_subtilis_aa_CAB12801.1
OG0000159	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB15118.2	Bacillus_subtilis_aa_CAB15461.1, Bacillus_subtilis_aa_CAB12078.1, Bacillus_subtilis_aa_CAB12610.1
OG0000159	Bacillus_subtilis_aa	n3	1.0	Terminal	Bacillus_subtilis_aa_CAB15461.1	Bacillus_subtilis_aa_CAB12078.1, Bacillus_subtilis_aa_CAB12610.1
OG0000159	Bacillus_subtilis_aa	n4	1.0	Terminal	Bacillus_subtilis_aa_CAB12078.1	Bacillus_subtilis_aa_CAB12610.1
OG0000160	N0	n0	0.6666666666666666	Non-Terminal	Rhodococcus_erythropolis_aa_ALU71427.1, Bacillus_subtilis_aa_CAB12122.1, Bacillus_subtilis_aa_CAB13435.1, Deinococcus_radiodurans_aa_UDL01791.1	Bacillus_subtilis_aa_CAB14774.1, Deinococcus_radiodurans_aa_UDK99952.1
OG0000160	Bacillus_subtilis_aa	n3	1.0	Terminal	Bacillus_subtilis_aa_CAB12122.1	Bacillus_subtilis_aa_CAB13435.1
OG0000161	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73027.1	Rhodococcus_erythropolis_aa_ALU72491.1, Rhodococcus_erythropolis_aa_ALU72948.1, Rhodococcus_erythropolis_aa_ALU69115.1, Rhodococcus_erythropolis_aa_ALU73532.1
OG0000161	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72491.1, Rhodococcus_erythropolis_aa_ALU72948.1, Rhodococcus_erythropolis_aa_ALU69115.1	Rhodococcus_erythropolis_aa_ALU73532.1
OG0000161	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72491.1	Rhodococcus_erythropolis_aa_ALU72948.1, Rhodococcus_erythropolis_aa_ALU69115.1
OG0000161	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72948.1	Rhodococcus_erythropolis_aa_ALU69115.1
OG0000162	N0	n0	0.6666666666666666	Non-Terminal	Rhodococcus_erythropolis_aa_ALU71896.1, Bacillus_subtilis_aa_CAB12125.2	Rhodococcus_erythropolis_aa_ALU71325.1, Deinococcus_radiodurans_aa_UDL00597.1, Bacillus_subtilis_aa_CAB14664.1, Bacillus_subtilis_aa_CAB13073.1
OG0000162	Bacillus_subtilis_aa	n4	1.0	Terminal	Bacillus_subtilis_aa_CAB14664.1	Bacillus_subtilis_aa_CAB13073.1
OG0000163	Bacillus_subtilis_aa	n0	1.0	Terminal	Bacillus_subtilis_aa_CAB15597.2	Bacillus_subtilis_aa_CAB15295.2, Bacillus_subtilis_aa_CAB13659.1, Bacillus_subtilis_aa_CAB12178.1, Bacillus_subtilis_aa_CAB12608.1, Bacillus_subtilis_aa_CAB14271.2
OG0000163	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB15295.2	Bacillus_subtilis_aa_CAB13659.1, Bacillus_subtilis_aa_CAB12178.1, Bacillus_subtilis_aa_CAB12608.1, Bacillus_subtilis_aa_CAB14271.2
OG0000163	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13659.1	Bacillus_subtilis_aa_CAB12178.1, Bacillus_subtilis_aa_CAB12608.1, Bacillus_subtilis_aa_CAB14271.2
OG0000163	Bacillus_subtilis_aa	n3	1.0	Terminal	Bacillus_subtilis_aa_CAB12178.1, Bacillus_subtilis_aa_CAB12608.1	Bacillus_subtilis_aa_CAB14271.2
OG0000163	Bacillus_subtilis_aa	n4	1.0	Terminal	Bacillus_subtilis_aa_CAB12178.1	Bacillus_subtilis_aa_CAB12608.1
OG0000164	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12331.1, Bacillus_subtilis_aa_CAB12787.1	Bacillus_subtilis_aa_CAB12197.1
OG0000164	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12331.1	Bacillus_subtilis_aa_CAB12787.1
OG0000164	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU67716.1	Rhodococcus_erythropolis_aa_ALU68366.1
OG0000165	N0	n0	0.6666666666666666	Non-Terminal	Bacillus_subtilis_aa_CAB12208.3, Rhodococcus_erythropolis_aa_ALU71566.1	Rhodococcus_erythropolis_aa_ALU70775.1, Deinococcus_radiodurans_aa_UDL00854.1, Bacillus_subtilis_aa_CAB14787.2, Deinococcus_radiodurans_aa_UDL00754.1
OG0000165	N0	n3	0.3333333333333333	Non-Terminal	Deinococcus_radiodurans_aa_UDL00854.1, Bacillus_subtilis_aa_CAB14787.2	Deinococcus_radiodurans_aa_UDL00754.1
OG0000166	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12880.1, Bacillus_subtilis_aa_CAB12784.1, Bacillus_subtilis_aa_CAB12226.1	Bacillus_subtilis_aa_CAB12883.1
OG0000166	Bacillus_subtilis_aa	n3	1.0	Terminal	Bacillus_subtilis_aa_CAB12880.1	Bacillus_subtilis_aa_CAB12784.1, Bacillus_subtilis_aa_CAB12226.1
OG0000166	Bacillus_subtilis_aa	n4	1.0	Terminal	Bacillus_subtilis_aa_CAB12784.1	Bacillus_subtilis_aa_CAB12226.1
OG0000167	Bacillus_subtilis_aa	n0	1.0	Terminal	Bacillus_subtilis_aa_CAB12289.1	Bacillus_subtilis_aa_CAB13108.1, Bacillus_subtilis_aa_CAB14576.1, Bacillus_subtilis_aa_CAB14020.1, Bacillus_subtilis_aa_CAB13777.1, Bacillus_subtilis_aa_CAB14291.1
OG0000167	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB13108.1, Bacillus_subtilis_aa_CAB14576.1, Bacillus_subtilis_aa_CAB14020.1	Bacillus_subtilis_aa_CAB13777.1, Bacillus_subtilis_aa_CAB14291.1
OG0000167	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13108.1	Bacillus_subtilis_aa_CAB14576.1, Bacillus_subtilis_aa_CAB14020.1
OG0000167	Bacillus_subtilis_aa	n3	1.0	Terminal	Bacillus_subtilis_aa_CAB14576.1	Bacillus_subtilis_aa_CAB14020.1
OG0000167	Bacillus_subtilis_aa	n4	1.0	Terminal	Bacillus_subtilis_aa_CAB13777.1	Bacillus_subtilis_aa_CAB14291.1
OG0000168	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB15403.1	Bacillus_subtilis_aa_CAB12311.1
OG0000168	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72325.1	Rhodococcus_erythropolis_aa_ALU68858.1, Rhodococcus_erythropolis_aa_ALU72407.1
OG0000168	Rhodococcus_erythropolis_aa	n4	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68858.1	Rhodococcus_erythropolis_aa_ALU72407.1
OG0000169	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12355.1, Bacillus_subtilis_aa_CAB12385.1, Bacillus_subtilis_aa_CAB13846.1	Bacillus_subtilis_aa_CAB12612.1
OG0000169	Bacillus_subtilis_aa	n3	1.0	Terminal	Bacillus_subtilis_aa_CAB12355.1	Bacillus_subtilis_aa_CAB12385.1, Bacillus_subtilis_aa_CAB13846.1
OG0000169	Bacillus_subtilis_aa	n4	1.0	Terminal	Bacillus_subtilis_aa_CAB12385.1	Bacillus_subtilis_aa_CAB13846.1
OG0000170	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB14728.1	Bacillus_subtilis_aa_CAB12360.1, Bacillus_subtilis_aa_CAB13163.1, Bacillus_subtilis_aa_CAB12361.1, Bacillus_subtilis_aa_CAB12533.1
